DONE: sourced file /scic/app/cpu/gaussian/16c-legacy/g16/bsd/g16.profile
LAMMPS (2 Apr 2025)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:99)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  triclinic box = (0 0 0) to (11.911177 10.315382 9.7254353) with tilt (-5.9555885 -5.9555885 3.4384606)
WARNING: Triclinic box skew is large. LAMMPS will run inefficiently. (src/domain.cpp:221)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  112 atoms
  read_data CPU = 0.016 seconds
16 atoms in group Li
32 atoms in group Mn
64 atoms in group O
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 6.8
  ghost atom cutoff = 6.8
  binsize = 3.4, bins = 8 5 3
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton/tri
      stencil: none
      bin: none
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.001
Per MPI rank memory allocation (min/avg/max) = 9.187 | 9.187 | 9.187 Mbytes
   Step          Temp          PotEng         KinEng         TotEng         Press            Lx             Ly             Lz      
     89000   303.16124     -211.68104      4.3497199     -207.33132      1177.6294    
     89100   281.73204     -211.3699       4.0422563     -207.32765      1177.6294    
     89200   270.22649     -211.20282      3.8771762     -207.32564      1177.6294    
     89300   285.49584     -211.41973      4.0962589     -207.32347      1177.6294    
     89400   281.10759     -211.35333      4.0332969     -207.32003      1177.6294    
     89500   288.7568      -211.46009      4.1430469     -207.31704      1177.6294    
     89600   294.39968     -211.53817      4.2240102     -207.31416      1177.6294    
     89700   286.53464     -211.42196      4.1111635     -207.31079      1177.6294    
     89800   304.14921     -211.67326      4.3638951     -207.30936      1177.6294    
     89900   268.5701      -211.15921      3.8534105     -207.3058       1177.6294    
     90000   275.4109      -211.25446      3.9515615     -207.3029       1177.6294    
     90100   281.64029     -211.34063      4.0409399     -207.29969      1177.6294    
     90200   278.12533     -211.28722      3.9905078     -207.29672      1177.6294    
     90300   292.34088     -211.48961      4.1944707     -207.29514      1177.6294    
     90400   288.78117     -211.43439      4.1433964     -207.291        1177.6294    
     90500   297.95295     -211.56399      4.2749919     -207.289        1177.6294    
     90600   301.60925     -211.61344      4.3274522     -207.28599      1177.6294    
     90700   289.15636     -211.43144      4.1487796     -207.28266      1177.6294    
     90800   293.86784     -211.49543      4.2163794     -207.27905      1177.6294    
     90900   306.47252     -211.67499      4.3972298     -207.27776      1177.6294    
     91000   283.37608     -211.33925      4.0658449     -207.27341      1177.6294    
     91100   273.93584     -211.20113      3.9303975     -207.27073      1177.6294    
     91200   275.41167     -211.21836      3.9515725     -207.26678      1177.6294    
     91300   299.04573     -211.55525      4.290671      -207.26457      1177.6294    
     91400   290.42681     -211.42943      4.1670079     -207.26242      1177.6294    
     91500   305.1378      -211.6365       4.3780793     -207.25842      1177.6294    
     91600   271.74687     -211.15385      3.8989904     -207.25486      1177.6294    
     91700   281.37617     -211.28966      4.0371505     -207.2525       1177.6294    
     91800   298.57739     -211.53486      4.2839515     -207.25091      1177.6294    
     91900   276.34649     -211.21041      3.9649852     -207.24542      1177.6294    
     92000   281.41221     -211.28044      4.0376675     -207.24278      1177.6294    
     92100   292.06208     -211.43086      4.1904705     -207.24039      1177.6294    
     92200   306.93062     -211.64168      4.4038025     -207.23788      1177.6294    
     92300   278.56047     -211.23101      3.9967511     -207.23426      1177.6294    
     92400   299.29223     -211.52479      4.2942078     -207.23059      1177.6294    
     92500   279.85424     -211.24333      4.015314      -207.22802      1177.6294    
     92600   330.21966     -211.96346      4.7379507     -207.22551      1177.6294    
     92700   274.02566     -211.15389      3.9316863     -207.22221      1177.6294    
     92800   293.50617     -211.43068      4.2111901     -207.21949      1177.6294    
     92900   316.02566     -211.75078      4.534297      -207.21648      1177.6294    
     93000   273.97154     -211.14354      3.9309096     -207.21263      1177.6294    
     93100   283.57461     -211.27757      4.0686934     -207.20888      1177.6294    
     93200   287.51092     -211.33163      4.125171      -207.20646      1177.6294    
     93300   289.27885     -211.35399      4.1505371     -207.20345      1177.6294    
     93400   315.57745     -211.72878      4.5278661     -207.20091      1177.6294    
     93500   270.70704     -211.08168      3.8840711     -207.1976       1177.6294    
     93600   304.7336      -211.56723      4.3722799     -207.19495      1177.6294    
     93700   295.2681      -211.4282       4.2364701     -207.19173      1177.6294    
     93800   261.16132     -210.93499      3.7471102     -207.18788      1177.6294    
     93900   321.51328     -211.79847      4.6130327     -207.18544      1177.6294    
     94000   292.51634     -211.37848      4.1969883     -207.18149      1177.6294    
     94100   285.23822     -211.27101      4.0925626     -207.17845      1177.6294    
     94200   304.34159     -211.54151      4.3666554     -207.17486      1177.6294    
     94300   254.3562      -210.82147      3.6494713     -207.17199      1177.6294    
     94400   322.80413     -211.80175      4.6315537     -207.17019      1177.6294    
     94500   292.88932     -211.36845      4.2023396     -207.16611      1177.6294    
     94600   276.66895     -211.13164      3.9696117     -207.16202      1177.6294    
     94700   299.95515     -211.46387      4.3037193     -207.16015      1177.6294    
     94800   293.08521     -211.36232      4.2051503     -207.15717      1177.6294    
     94900   287.48135     -211.27781      4.1247469     -207.15306      1177.6294    
     95000   282.22359     -211.19933      4.0493091     -207.15002      1177.6294    
     95100   300.23945     -211.45492      4.3077984     -207.14712      1177.6294    
     95200   288.22917     -211.27868      4.1354765     -207.1432       1177.6294    
     95300   292.29284     -211.33392      4.1937815     -207.14013      1177.6294    
     95400   298.39615     -211.41892      4.281351      -207.13757      1177.6294    
     95500   272.44732     -211.04311      3.9090404     -207.13407      1177.6294    
     95600   308.65929     -211.55954      4.4286053     -207.13093      1177.6294    
     95700   287.2533      -211.24883      4.1214747     -207.12735      1177.6294    
     95800   302.41305     -211.46299      4.338985      -207.12401      1177.6294    
     95900   309.96754     -211.56832      4.4473759     -207.12095      1177.6294    
     96000   291.07967     -211.29419      4.1763751     -207.11781      1177.6294    
     96100   290.86829     -211.28812      4.1733422     -207.11478      1177.6294    
     96200   297.43639     -211.3793       4.2675804     -207.11172      1177.6294    
     96300   292.68425     -211.30643      4.1993974     -207.10703      1177.6294    
     96400   294.86454     -211.3352       4.2306799     -207.10452      1177.6294    
     96500   287.00612     -211.21942      4.1179282     -207.10149      1177.6294    
     96600   313.68765     -211.59867      4.5007516     -207.09792      1177.6294    
     96700   285.61107     -211.19229      4.0979123     -207.09438      1177.6294    
     96800   283.32266     -211.15484      4.0650785     -207.08977      1177.6294    
     96900   279.79668     -211.10204      4.0144881     -207.08755      1177.6294    
     97000   271.12578     -210.974        3.8900791     -207.08392      1177.6294    
     97100   279.99522     -211.09805      4.0173367     -207.08071      1177.6294    
     97200   283.75324     -211.14902      4.0712563     -207.07776      1177.6294    
     97300   295.26204     -211.30902      4.2363832     -207.07263      1177.6294    
     97400   287.23279     -211.19245      4.1211804     -207.07127      1177.6294    
     97500   307.6539      -211.48117      4.4141801     -207.06699      1177.6294    
     97600   270.37525     -210.94266      3.8793105     -207.06335      1177.6294    
     97700   302.69215     -211.40308      4.3429895     -207.06009      1177.6294    
     97800   266.66243     -210.88254      3.8260395     -207.0565       1177.6294    
     97900   262.73402     -210.82312      3.7696752     -207.05344      1177.6294    
     98000   322.21093     -211.67452      4.6230425     -207.05148      1177.6294    
     98100   316.4477      -211.58874      4.5403523     -207.04839      1177.6294    
     98200   276.89586     -211.01775      3.9728675     -207.04488      1177.6294    
     98300   260.21039     -210.77337      3.7334664     -207.0399       1177.6294    
     98400   282.44621     -211.08942      4.0525033     -207.03691      1177.6294    
     98500   289.05091     -211.18145      4.1472666     -207.03418      1177.6294    
     98600   293.55311     -211.24276      4.2118637     -207.0309       1177.6294    
     98700   280.00223     -211.04435      4.0174373     -207.02691      1177.6294    
     98800   301.7735      -211.35394      4.3298088     -207.02413      1177.6294    
     98900   270.5015      -210.90172      3.881122      -207.0206       1177.6294    
     99000   287.98637     -211.14874      4.1319927     -207.01674      1177.6294    
     99100   298.38274     -211.29516      4.2811586     -207.014        1177.6294    
     99200   274.03705     -210.94145      3.9318496     -207.0096       1177.6294    
     99300   273.67355     -210.93282      3.9266341     -207.00618      1177.6294    
     99400   294.7766      -211.23291      4.2294181     -207.00349      1177.6294    
     99500   278.76442     -210.99867      3.9996773     -206.999        1177.6294    
     99600   283.32969     -211.06142      4.0651793     -206.99624      1177.6294    
     99700   296.31982     -211.24411      4.2515601     -206.99255      1177.6294    
     99800   278.31345     -210.98184      3.9932069     -206.98863      1177.6294    
     99900   298.12106     -211.26368      4.277404      -206.98627      1177.6294    
    100000   300.96032     -211.30188      4.3181413     -206.98374      1177.6294    
Loop time of 328.98 on 1 procs for 50000 steps with 112 atoms

Performance: 13.131 ns/day, 1.828 hours/ns, 151.985 timesteps/s, 17.022 katom-step/s
99.7% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 324.94     | 324.94     | 324.94     |   0.0 | 98.77
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.90185    | 0.90185    | 0.90185    |   0.0 |  0.27
Output  | 1.7043     | 1.7043     | 1.7043     |   0.0 |  0.52
Modify  | 1.1749     | 1.1749     | 1.1749     |   0.0 |  0.36
Other   |            | 0.2614     |            |       |  0.08

Nlocal:            112 ave         112 max         112 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           1558 ave        1558 max        1558 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:           7118 ave        7118 max        7118 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        14236 ave       14236 max       14236 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 14236
Ave neighs/atom = 127.10714
Neighbor list builds = 0
Dangerous builds = 0
Total wall time: 0:10:51
